stop_id,stop_name,stop_lat,stop_lon
1684,parada1684,-7.154554903100356,-34.826681586074933
1685,parada1685,-7.164249860419678,-34.828486415224930
1686,parada1686,-7.156247539112843,-34.853012980288973
1687,parada1687,-7.156080803654237,-34.852739588190978
1688,parada1688,-7.155851929042253,-34.854418569737497
1689,parada1689,-7.157308004144289,-34.857750506881921
1690,parada1690,-7.140247248749988,-34.818798712384563
1691,parada1691,-7.140247248749988,-34.818798712384563
1692,parada1692,-7.140247248749988,-34.818798712384563
1693,parada1693,-7.140247248749988,-34.818798712384563
1694,parada1694,-7.139954093944884,-34.816605352372427
1695,parada1695,-7.139954093944884,-34.816605352372427
1696,parada1696,-7.145432378702261,-34.830787553501089
1697,parada1697,-7.146724946542995,-34.830669245868847
1698,parada1698,-7.177937887752916,-34.836773262456227
1699,parada1699,-7.177613391775788,-34.913877579140930
1700,parada1700,-7.177047401247893,-34.913516378533899
1701,parada1701,-7.180047412888857,-34.914871382273930
1702,parada1702,-7.179862660912294,-34.915150929818267
1703,parada1703,-7.183725431060425,-34.913146640853952
1704,parada1704,-7.183465036863049,-34.912848179268039
1705,parada1705,-7.178925286508838,-34.920482248387927
1706,parada1706,-7.144842365551849,-34.840805185011092
1707,parada1707,-7.113927936121591,-34.824423669942099
1708,parada1708,-7.074395134228352,-34.834614667363567
1709,parada1709,-7.075150187939241,-34.836861781835132
1710,parada1710,-7.073397205113645,-34.838399172019287
1711,parada1711,-7.071051955679679,-34.839015977151320
1712,parada1712,-7.068851611820049,-34.839194294785727
1713,parada1713,-7.112514324320563,-34.839456707433129
1714,parada1714,-7.152485644840141,-34.846768273091868
1715,parada1715,-7.147848445359763,-34.845735221289416
1716,parada1716,-7.182252978697005,-34.934315320881169
1717,parada1717,-7.181198552825424,-34.933350429016848
1718,parada1718,-7.181253902585707,-34.933555443850857
1719,parada1719,-7.178736819105041,-34.933134651627533
1720,parada1720,-7.177015261799067,-34.932788957976250
1721,parada1721,-7.177234509320359,-34.929459522808138
1722,parada1722,-7.178357621822940,-34.927573810811978
1723,parada1723,-7.180707246770584,-34.927886925947099
1724,parada1724,-7.179537058125795,-34.926287579353620
1725,parada1725,-7.095522199426030,-34.835683132114077
1726,parada1726,-7.100966385762897,-34.859409088709093
1727,parada1727,-7.100249138707498,-34.834210257564322
1728,parada1728,-7.125979809789581,-34.883316339583203
1729,parada1729,-7.125979808326028,-34.883316698809033
1730,parada1730,-7.126176073250214,-34.880146197754343
1731,parada1731,-7.126505830809765,-34.877927960709080
1732,parada1732,-7.128460622118276,-34.876588132266207
1733,parada1733,-7.130279951770859,-34.871685487186717
1734,parada1734,-7.136603385382406,-34.879298456398537
1735,parada1735,-7.153417607601127,-34.885262190580413
1736,parada1736,-7.076313552351951,-34.836184650531557
1737,parada1737,-7.076268973200435,-34.836327197430350
1738,parada1738,-7.198410515531800,-34.874047992158999
1739,parada1739,-7.196187882901510,-34.874199351701819
1740,parada1740,-7.195350445198493,-34.873092499112687
1741,parada1741,-7.199670308712511,-34.878895669708989
1742,parada1742,-7.199485416944180,-34.878773947526689
1743,parada1743,-7.203530218483851,-34.872489521194879
1744,parada1744,-7.205522076002500,-34.872078489140073
1745,parada1745,-7.205843709440426,-34.873414531180380
1746,parada1746,-7.208292909619657,-34.872442005456627
1747,parada1747,-7.207302050356999,-34.873508057179279
1748,parada1748,-7.207361950298103,-34.870927688057122
1749,parada1749,-7.204182544766934,-34.871821107291360
1750,parada1750,-7.204716412603361,-34.871797216899878
1751,parada1751,-7.201748138362731,-34.870011905828648
1752,parada1752,-7.200145834415769,-34.870176173853473
1753,parada1753,-7.200246689220063,-34.870257787270234
1754,parada1754,-7.201414847475190,-34.870136151191439
1755,parada1755,-7.179953151030583,-34.877291891260441
1756,parada1756,-7.181349653995474,-34.877299606101708
1757,parada1757,-7.173865635568473,-34.882595483260211
1758,parada1758,-7.172830284130299,-34.884280109746143
1759,parada1759,-7.172587272972524,-34.886487170688447
1760,parada1760,-7.200911252799060,-34.864323658060783
1761,parada1761,-7.201972698074346,-34.859058793992801
1762,parada1762,-7.206054821473702,-34.855518588594833
1763,parada1763,-7.113461113875695,-34.846643126692143
1764,parada1764,-7.154635110296446,-34.795248188366678
1765,parada1765,-7.156903960050626,-34.795910838442957
1766,parada1766,-7.178533734521435,-34.914725531181290
1767,parada1767,-7.154398336303856,-34.852250622753168
1768,parada1768,-7.203222486015152,-34.863552461993358
1769,parada1769,-7.203639036193527,-34.864896848011881
1770,parada1770,-7.202757462266007,-34.863649721358478
1771,parada1771,-7.199767918334592,-34.835746422837367
1772,parada1772,-7.199784894150778,-34.835569715926972
1773,parada1773,-7.213681492375970,-34.830558419230982
1774,parada1774,-7.206669148868200,-34.826325176986337
1775,parada1775,-7.177609076807678,-34.830367477503422
1776,parada1776,-7.200548910913909,-34.865680615877750
1777,parada1777,-7.201711922868307,-34.865298659135789
1778,parada1778,-7.203144112828004,-34.864934918493468
1779,parada1779,-7.204165114663716,-34.862999997541650
1780,parada1780,-7.204382106740567,-34.863485425077450
1781,parada1781,-7.112655095634983,-34.839135360633946
1782,parada1782,-7.158948143428150,-34.873694613046297
1783,parada1783,-7.069019692893802,-34.844244483224408
1784,parada1784,-7.071081241088589,-34.843718623316761
1785,parada1785,-7.072544580162806,-34.843366822455280
1786,parada1786,-7.074665187197073,-34.842799042596752
1787,parada1787,-7.074496132392333,-34.842973661564301
1788,parada1788,-7.076579813899090,-34.841584394789201
1789,parada1789,-7.132992979057214,-34.878507912041982
1790,parada1790,-7.159570015135514,-34.83435541391373
